x,y,t
0,0,0
1,0,1378
2,0,1792
3,0,2444
4,0,2894
4,1,3681
4,2,4241
3,2,4530
2,2,4928
2,3,5297
1,3,5620
0,3,6012
0,4,7253
1,4,7578
1,5,7864
0,5,8180
0,6,9757
0,7,10051
1,7,10968
1,6,11162
2,6,11696
2,7,11990
3,7,12235
3,6,12512
4,6,12824
3,6,13999
2,6,14191
1,6,14394
1,5,14614
1,4,14813
1,3,15000
2,3,15416
3,3,15633
4,3,15851
5,3,16120
5,4,16598
4,4,16824
3,4,17019
4,4,17432
5,4,17657
6,4,17890
6,3,18094
6,2,18324
6,1,18513
6,0,18690
5,0,19023
5,1,19248
5,2,19441
5,3,19619
6,3,19832
7,3,20020
7,2,20226
7,3,20627
7,4,20811
7,5,20997
6,5,21302
5,5,21694
6,5,21966
6,6,22219
6,7,22504
7,7,22710
7,6,23071
